sample_id,accident_class,split,window_s,sample_count,first_sample_s,last_sample_s,sample_points_s
FLB_35,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_36,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_37,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_38,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_39,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_4,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_40,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_41,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_42,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_43,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_44,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_45,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_46,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_47,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_48,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_49,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_5,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_50,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_51,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_52,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_53,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_54,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_55,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_56,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_57,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_58,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_59,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_6,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_60,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_61,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_62,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_63,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_64,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_65,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_66,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_67,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_68,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_69,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_7,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_70,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_71,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_72,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_73,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_74,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_75,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_76,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_77,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_78,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_79,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_8,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_80,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_81,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_82,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_83,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_84,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_85,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_86,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_87,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_88,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_89,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_9,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_90,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_91,FLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_92,FLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_93,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_94,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_95,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_96,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_97,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_98,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
FLB_99,FLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_1,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_10,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_100,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_101,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_11,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_12,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_13,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_14,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_15,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_16,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_17,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_18,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_19,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_2,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_20,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_21,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_22,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_23,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_24,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_25,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_26,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_27,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_28,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_29,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_3,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_30,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_31,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_32,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_33,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_34,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_35,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_36,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_37,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_38,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_39,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_4,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_40,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_41,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_42,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_43,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_44,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_45,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_46,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_47,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_48,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_49,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_5,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_50,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_51,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_52,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_53,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_54,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_55,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_56,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_57,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_58,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_59,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_6,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_60,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_61,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_62,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_63,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_64,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_65,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_66,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_67,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_68,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_69,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_7,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_70,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_71,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_72,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_73,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_74,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_75,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_76,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_77,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_78,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_79,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_8,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_80,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_81,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_82,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_83,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_84,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_85,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_86,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_87,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_88,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_89,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_9,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_90,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_91,LLB,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_92,LLB,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_93,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_94,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_95,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_96,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_97,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_98,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LLB_99,LLB,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_1,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_10,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_100,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_11,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_12,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_13,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_14,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_15,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_16,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_17,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_18,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_19,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_2,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_20,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_21,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_22,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_23,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_24,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_25,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_26,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_27,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_28,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_29,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_3,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_30,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_31,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_32,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_33,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_34,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_35,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_36,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_37,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_38,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_39,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_4,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_40,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_41,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_42,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_43,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_44,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_45,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_46,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_47,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_48,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_49,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_5,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_50,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_51,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_52,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_53,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_54,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_55,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_56,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_57,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_58,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_59,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_6,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_60,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_61,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_62,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_63,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_64,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_65,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_66,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_67,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_68,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_69,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_7,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_70,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_71,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_72,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_73,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_74,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_75,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_76,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_77,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_78,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_79,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_8,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_80,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_81,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_82,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_83,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_84,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_85,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_86,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_87,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_88,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_89,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_9,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_90,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_91,LOCAC,test,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_92,LOCAC,validation,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_93,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_94,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_95,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_96,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCAC_97,LOCAC,train,120,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
