sample_id,accident_class,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,scram_s,scram_event,hpi_pump_1_s,hpi_pump_1_event,hpi_pump_2_s,hpi_pump_2_event,hpsi_start_s,hpsi_start_event,first_protection_s,first_protection_event,event_parse_ok
RI_-79,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-79.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-79Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -79.0 %,117.0,Reactor Scram,134.5,HPI Pump #1 Position Change: 100%,134.5,HPI Pump #2 Position Change: 100%,134.5,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-78,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-78.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-78Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -78.0 %,117.0,Reactor Scram,134.5,HPI Pump #1 Position Change: 100%,134.5,HPI Pump #2 Position Change: 100%,134.5,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-77,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-77.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-77Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -77.0 %,117.0,Reactor Scram,135.0,HPI Pump #1 Position Change: 100%,135.0,HPI Pump #2 Position Change: 100%,135.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-76,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-76.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-76Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -76.0 %,117.0,Reactor Scram,135.0,HPI Pump #1 Position Change: 100%,135.0,HPI Pump #2 Position Change: 100%,135.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-75,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-75.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-75Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -75.0 %,117.0,Reactor Scram,135.5,HPI Pump #1 Position Change: 100%,135.5,HPI Pump #2 Position Change: 100%,135.5,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-74,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-74.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-74Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -74.0 %,117.0,Reactor Scram,136.0,HPI Pump #1 Position Change: 100%,136.0,HPI Pump #2 Position Change: 100%,136.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-73,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-73.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-73Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -73.0 %,117.0,Reactor Scram,136.5,HPI Pump #1 Position Change: 100%,136.5,HPI Pump #2 Position Change: 100%,136.5,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-72,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-72.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-72Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -72.0 %,117.0,Reactor Scram,137.0,HPI Pump #1 Position Change: 100%,137.0,HPI Pump #2 Position Change: 100%,137.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-71,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-71.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-71Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -71.0 %,117.0,Reactor Scram,137.0,HPI Pump #1 Position Change: 100%,137.0,HPI Pump #2 Position Change: 100%,137.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-70,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-70.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-70Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -70.0 %,117.0,Reactor Scram,137.5,HPI Pump #1 Position Change: 100%,137.5,HPI Pump #2 Position Change: 100%,137.5,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-69,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-69.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-69Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -69.0 %,117.0,Reactor Scram,138.0,HPI Pump #1 Position Change: 100%,138.0,HPI Pump #2 Position Change: 100%,138.0,HPSI start low RX Press 118.1 bar,117.0,Reactor Scram,True
RI_-68,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-68.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-68Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -68.0 %,117.5,Reactor Scram,132.5,HPI Pump #1 Position Change: 100%,132.5,HPI Pump #2 Position Change: 100%,132.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-67,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-67.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-67Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -67.0 %,117.5,Reactor Scram,133.0,HPI Pump #1 Position Change: 100%,133.0,HPI Pump #2 Position Change: 100%,133.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-66,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-66.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-66Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -66.0 %,117.5,Reactor Scram,133.0,HPI Pump #1 Position Change: 100%,133.0,HPI Pump #2 Position Change: 100%,133.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-65,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-65.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-65Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -65.0 %,117.5,Reactor Scram,133.5,HPI Pump #1 Position Change: 100%,133.5,HPI Pump #2 Position Change: 100%,133.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-64,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-64.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-64Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -64.0 %,117.5,Reactor Scram,134.0,HPI Pump #1 Position Change: 100%,134.0,HPI Pump #2 Position Change: 100%,134.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-63,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-63.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-63Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -63.0 %,117.5,Reactor Scram,134.0,HPI Pump #1 Position Change: 100%,134.0,HPI Pump #2 Position Change: 100%,134.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-62,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-62.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-62Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -62.0 %,117.5,Reactor Scram,134.5,HPI Pump #1 Position Change: 100%,134.5,HPI Pump #2 Position Change: 100%,134.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-61,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-61.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-61Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -61.0 %,117.5,Reactor Scram,135.0,HPI Pump #1 Position Change: 100%,135.0,HPI Pump #2 Position Change: 100%,135.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-60,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-60.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-60Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -60.0 %,117.5,Reactor Scram,135.0,HPI Pump #1 Position Change: 100%,135.0,HPI Pump #2 Position Change: 100%,135.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-59,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-59.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-59Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -59.0 %,117.5,Reactor Scram,135.5,HPI Pump #1 Position Change: 100%,135.5,HPI Pump #2 Position Change: 100%,135.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-58,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-58.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-58Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -58.0 %,117.5,Reactor Scram,136.0,HPI Pump #1 Position Change: 100%,136.0,HPI Pump #2 Position Change: 100%,136.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-57,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-57.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-57Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -57.0 %,117.5,Reactor Scram,136.5,HPI Pump #1 Position Change: 100%,136.5,HPI Pump #2 Position Change: 100%,136.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-56,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-56.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-56Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -56.0 %,117.5,Reactor Scram,137.0,HPI Pump #1 Position Change: 100%,137.0,HPI Pump #2 Position Change: 100%,137.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-55,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-55.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-55Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -55.0 %,117.5,Reactor Scram,137.5,HPI Pump #1 Position Change: 100%,137.5,HPI Pump #2 Position Change: 100%,137.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-54,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-54.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-54Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -54.0 %,117.5,Reactor Scram,138.0,HPI Pump #1 Position Change: 100%,138.0,HPI Pump #2 Position Change: 100%,138.0,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-53,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-53.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-53Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -53.0 %,117.5,Reactor Scram,138.5,HPI Pump #1 Position Change: 100%,138.5,HPI Pump #2 Position Change: 100%,138.5,HPSI start low RX Press 118.1 bar,117.5,Reactor Scram,True
RI_-52,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-52.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-52Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -52.0 %,118.0,Reactor Scram,133.5,HPI Pump #1 Position Change: 100%,133.5,HPI Pump #2 Position Change: 100%,133.5,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-51,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-51.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-51Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -51.0 %,118.0,Reactor Scram,134.0,HPI Pump #1 Position Change: 100%,134.0,HPI Pump #2 Position Change: 100%,134.0,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-50,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-50.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-50Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -50.0 %,118.0,Reactor Scram,134.5,HPI Pump #1 Position Change: 100%,134.5,HPI Pump #2 Position Change: 100%,134.5,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-49,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-49.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-49Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = -49.0 %,118.0,Reactor Scram,135.5,HPI Pump #1 Position Change: 100%,135.5,HPI Pump #2 Position Change: 100%,135.5,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-48,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-48.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-48Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -48.0 %,118.0,Reactor Scram,136.0,HPI Pump #1 Position Change: 100%,136.0,HPI Pump #2 Position Change: 100%,136.0,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-47,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-47.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-47Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -47.0 %,118.0,Reactor Scram,144.5,HPI Pump #1 Position Change: 100%,144.5,HPI Pump #2 Position Change: 100%,144.5,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-46,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-46.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-46Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = -46.0 %,118.0,Reactor Scram,146.0,HPI Pump #1 Position Change: 100%,146.0,HPI Pump #2 Position Change: 100%,146.0,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-45,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-45.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-45Transient Report.txt,True,17,0.5,Malfunction # 12 Fraction = -45.0 %,118.0,Reactor Scram,167.5,HPI Pump #1 Position Change: 100%,167.5,HPI Pump #2 Position Change: 100%,167.5,HPSI start low RX Press 118.1 bar,118.0,Reactor Scram,True
RI_-44,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-44.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-44Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -44.0 %,118.0,Reactor Scram,,,,,,,118.0,Reactor Scram,True
RI_-43,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-43.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-43Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -43.0 %,118.5,Reactor Scram,,,,,,,118.5,Reactor Scram,True
RI_-42,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-42.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-42Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -42.0 %,118.5,Reactor Scram,,,,,,,118.5,Reactor Scram,True
RI_-41,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-41.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-41Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -41.0 %,118.5,Reactor Scram,,,,,,,118.5,Reactor Scram,True
RI_-40,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-40.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-40Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -40.0 %,119.0,Reactor Scram,,,,,,,119.0,Reactor Scram,True
RI_-39,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-39.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-39Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -39.0 %,119.0,Reactor Scram,,,,,,,119.0,Reactor Scram,True
RI_-38,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-38.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-38Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -38.0 %,119.5,Reactor Scram,,,,,,,119.5,Reactor Scram,True
RI_-37,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-37.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-37Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -37.0 %,120.0,Reactor Scram,,,,,,,120.0,Reactor Scram,True
RI_-36,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-36.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-36Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -36.0 %,120.0,Reactor Scram,,,,,,,120.0,Reactor Scram,True
RI_-35,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-35.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-35Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -35.0 %,120.5,Reactor Scram,,,,,,,120.5,Reactor Scram,True
RI_-34,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-34.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-34Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -34.0 %,121.0,Reactor Scram,,,,,,,121.0,Reactor Scram,True
RI_-33,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-33.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-33Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -33.0 %,122.0,Reactor Scram,,,,,,,122.0,Reactor Scram,True
RI_-32,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-32.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-32Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -32.0 %,123.0,Reactor Scram,,,,,,,123.0,Reactor Scram,True
RI_-31,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-31.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-31Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -31.0 %,124.0,Reactor Scram,,,,,,,124.0,Reactor Scram,True
RI_-30,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-30.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-30Transient Report.txt,True,26,0.5,Malfunction # 12 Fraction = -30.0 %,,,,,,,,,,,True
RI_-29,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-29.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-29Transient Report.txt,True,26,0.5,Malfunction # 12 Fraction = -29.0 %,,,,,,,,,,,True
RI_-28,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-28.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-28Transient Report.txt,True,30,0.5,Malfunction # 12 Fraction = -28.0 %,,,,,,,,,,,True
RI_-27,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-27.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-27Transient Report.txt,True,26,0.5,Malfunction # 12 Fraction = -27.0 %,,,,,,,,,,,True
RI_-26,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-26.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-26Transient Report.txt,True,22,0.5,Malfunction # 12 Fraction = -26.0 %,,,,,,,,,,,True
RI_-25,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-25.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-25Transient Report.txt,True,10,0.5,Malfunction # 12 Fraction = -25.0 %,,,,,,,,,,,True
RI_-24,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-24.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-24Transient Report.txt,True,2,0.5,Malfunction # 12 Fraction = -24.0 %,,,,,,,,,,,True
RI_-23,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-23.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-23Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -23.0 %,2811.0,Reactor Scram,,,,,,,2811.0,Reactor Scram,True
RI_-22,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-22.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-22Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -22.0 %,2253.5,Reactor Scram,,,,,,,2253.5,Reactor Scram,True
RI_-21,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-21.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-21Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -21.0 %,1720.5,Reactor Scram,,,,,,,1720.5,Reactor Scram,True
RI_-20,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-20.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-20Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -20.0 %,1679.5,Reactor Scram,,,,,,,1679.5,Reactor Scram,True
RI_-19,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-19.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-19Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -19.0 %,1429.0,Reactor Scram,,,,,,,1429.0,Reactor Scram,True
RI_-18,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-18.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-18Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -18.0 %,1239.5,Reactor Scram,,,,,,,1239.5,Reactor Scram,True
RI_-17,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-17.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-17Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -17.0 %,1229.5,Reactor Scram,,,,,,,1229.5,Reactor Scram,True
RI_-16,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-16.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-16Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -16.0 %,1047.5,Reactor Scram,,,,,,,1047.5,Reactor Scram,True
RI_-15,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-15.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-15Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -15.0 %,916.0,Reactor Scram,,,,,,,916.0,Reactor Scram,True
RI_-14,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-14.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-14Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -14.0 %,883.5,Reactor Scram,,,,,,,883.5,Reactor Scram,True
RI_-13,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-13.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-13Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -13.0 %,768.5,Reactor Scram,,,,,,,768.5,Reactor Scram,True
RI_-12,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-12.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-12Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -12.0 %,686.5,Reactor Scram,,,,,,,686.5,Reactor Scram,True
RI_-11,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-11.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-11Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -11.0 %,677.0,Reactor Scram,,,,,,,677.0,Reactor Scram,True
RI_-10,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-10.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-10Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -10.0 %,609.5,Reactor Scram,,,,,,,609.5,Reactor Scram,True
RI_-9,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-9.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-9Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -09.0 %,578.0,Reactor Scram,,,,,,,578.0,Reactor Scram,True
RI_-8,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-8.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-8Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -08.0 %,609.0,Reactor Scram,,,,,,,609.0,Reactor Scram,True
RI_-7,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-7.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-7Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -07.0 %,746.0,Reactor Scram,,,,,,,746.0,Reactor Scram,True
RI_-6,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-6.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-6Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -06.0 %,893.5,Reactor Scram,,,,,,,893.5,Reactor Scram,True
RI_-5,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-5.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-5Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -05.0 %,658.0,Reactor Scram,,,,,,,658.0,Reactor Scram,True
RI_-4,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-4.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-4Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -04.0 %,680.5,Reactor Scram,,,,,,,680.5,Reactor Scram,True
RI_-3,RI,data/NuclearPowerPlantAccidentData/Operation_csv_data/RI/-3.csv,data/NuclearPowerPlantAccidentData/NPPAD/RI/-3Transient Report.txt,True,5,0.5,Malfunction # 12 Fraction = -03.0 %,637.5,Reactor Scram,,,,,,,637.5,Reactor Scram,True
