sample_id,accident_class,numeric_case_id,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,injection_parse_ok,first_protection_s,first_protection_event,first_protection_category,protection_match_count,protection_categories,protection_match_examples,event_parse_ok,parser_version
FLB_1,FLB,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/1Transient Report.txt,True,2,0.5,Malfunction # 13 Fraction = 01.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
RW_33,RW,33,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/33.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/33Transient Report.txt,True,21,0.5,Malfunction # 12 Fraction = 33.0 %,True,102.0,Reactor Scram,reactor_scram,10,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1463 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1503.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1544 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1581.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_34,RW,34,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/34.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/34Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 34.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1505.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1545.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_35,RW,35,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/35.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/35Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = 35.0 %,True,102.0,Reactor Scram,reactor_scram,10,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_36,RW,36,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/36.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/36Transient Report.txt,True,20,0.5,Malfunction # 12 Fraction = 36.0 %,True,102.0,Reactor Scram,reactor_scram,10,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1505.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1545.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_37,RW,37,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/37.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/37Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 37.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1464 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1504.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1544.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1582 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_38,RW,38,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/38.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/38Transient Report.txt,True,21,0.5,Malfunction # 12 Fraction = 38.0 %,True,102.0,Reactor Scram,reactor_scram,10,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1505.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1545.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_39,RW,39,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/39.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/39Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 39.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1505.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1545.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_4,RW,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/4.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/4Transient Report.txt,True,64,0.5,Malfunction # 12 Fraction = 04.0 %,True,106.0,Reactor Scram,reactor_scram,31,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"106 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1464 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1504.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1542 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1579.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_40,RW,40,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/40.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/40Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 40.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1467.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1508 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1545.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_41,RW,41,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/41.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/41Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 41.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1469.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1509.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1547.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1585 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_42,RW,42,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/42.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/42Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 42.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1469 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1509.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1547.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1585 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_43,RW,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/43Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 43.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1469.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1510 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1550 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1587.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_44,RW,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/44Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 44.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1469 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1509.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1547.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1585 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_45,RW,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/45Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 45.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1466 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_46,RW,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/46Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 46.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1466 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_47,RW,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/47Transient Report.txt,True,19,0.5,Malfunction # 12 Fraction = 47.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 171 sec, HPSI start low RX Press 118.1 bar || 171 sec, HPI Pump #1 Position Change: 100% || 171 sec, HPI Pump #2 Position Change: 100% || 1467.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1508 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1548 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1586 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_48,RW,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/48Transient Report.txt,True,18,0.5,Malfunction # 12 Fraction = 48.0 %,True,102.0,Reactor Scram,reactor_scram,9,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1467.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1508 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1548 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1585.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_49,RW,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/49Transient Report.txt,True,17,0.5,Malfunction # 12 Fraction = 49.0 %,True,102.0,Reactor Scram,reactor_scram,8,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_5,RW,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/5Transient Report.txt,True,62,0.5,Malfunction # 12 Fraction = 05.0 %,True,105.0,Reactor Scram,reactor_scram,30,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"105 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1462.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1503 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1541 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1578.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_50,RW,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/50Transient Report.txt,True,17,0.5,Malfunction # 12 Fraction = 50.0 %,True,102.0,Reactor Scram,reactor_scram,8,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1465.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1583.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_51,RW,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/51Transient Report.txt,True,17,0.5,Malfunction # 12 Fraction = 51.0 %,True,102.0,Reactor Scram,reactor_scram,8,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1464 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1504.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1544.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1582 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_52,RW,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/52Transient Report.txt,True,17,0.5,Malfunction # 12 Fraction = 52.0 %,True,102.0,Reactor Scram,reactor_scram,8,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170.5 sec, HPSI start low RX Press 118.1 bar || 170.5 sec, HPI Pump #1 Position Change: 100% || 170.5 sec, HPI Pump #2 Position Change: 100% || 1470 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1510.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1550.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1588 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_53,RW,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/53Transient Report.txt,True,38,0.5,Malfunction # 12 Fraction = 53.0 %,True,102.0,Reactor Scram,reactor_scram,18,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1466 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_54,RW,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/54Transient Report.txt,True,38,0.5,Malfunction # 12 Fraction = 54.0 %,True,102.0,Reactor Scram,reactor_scram,18,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1466 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1546.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_55,RW,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/55Transient Report.txt,True,36,0.5,Malfunction # 12 Fraction = 55.0 %,True,102.0,Reactor Scram,reactor_scram,17,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1466 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1506.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1544.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1582 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_56,RW,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/56Transient Report.txt,True,36,0.5,Malfunction # 12 Fraction = 56.0 %,True,102.0,Reactor Scram,reactor_scram,17,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1465 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1505.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1543.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1581 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_57,RW,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/57Transient Report.txt,True,36,0.5,Malfunction # 12 Fraction = 57.0 %,True,102.0,Reactor Scram,reactor_scram,17,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 170 sec, HPSI start low RX Press 118.1 bar || 170 sec, HPI Pump #1 Position Change: 100% || 170 sec, HPI Pump #2 Position Change: 100% || 1462 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1502.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1540 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1578 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
RW_58,RW,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/58Transient Report.txt,True,36,0.5,Malfunction # 12 Fraction = 58.0 %,True,102.0,Reactor Scram,reactor_scram,17,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"102 sec, Reactor Scram || 169.5 sec, HPSI start low RX Press 118.1 bar || 169.5 sec, HPI Pump #1 Position Change: 100% || 169.5 sec, HPI Pump #2 Position Change: 100% || 1462 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1502.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1542.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1580.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
