split_type,split_id,seed,sample_id,accident_class,severity,severity_definition,partition,severity_source
random,seed_20268993,20268993,LOCAC_67,LOCAC,67.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_81,LR,81.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_73,SGATR,73.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_93,SGBTR,93.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_83,SGBTR,83.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_94,LR,94.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_89,SLBIC,89.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_89,FLB,89.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_78,SGBTR,78.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_48,LOCA,48.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_93,SGATR,93.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-18,RI,-18.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_51,LOCAC,51.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_29,LOCAC,29.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_18,LOCAC,18.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_70,LOCA,70.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_11,LOCA,11.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-25,RI,-25.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_57,FLB,57.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_73,SLBIC,73.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_79,SGATR,79.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_78,LR,78.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_27,LOCA,27.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-22,RI,-22.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_25,LOCAC,25.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_12,LOCAC,12.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_64,FLB,64.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_17,LOCAC,17.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_40,LOCAC,40.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_10,LOCAC,10.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_37,LOCAC,37.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_88,SLBIC,88.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_32,FLB,32.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_89,LR,89.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_3,LOCA,3.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_63,SLBIC,63.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_59,LOCA,59.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_79,LOCAC,79.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_86,LR,86.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_42,LOCAC,42.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_99,SGBTR,99.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_33,SLBIC,33.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_80,SGATR,80.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_73,LR,73.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_29,FLB,29.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_89,SGBTR,89.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_94,FLB,94.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_34,LOCA,34.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_48,LOCAC,48.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_108,SGBTR,108.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_59,LOCAC,59.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_49,FLB,49.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_19,LOCAC,19.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_38,SLBIC,38.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_66,LOCAC,66.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_2,FLB,2.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_14,SLBIC,14.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_42,SLBIC,42.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_57,SLBIC,57.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_58,LOCAC,58.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_67,SGATR,67.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_59,SGBTR,59.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_100,FLB,100.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_38,LOCAC,38.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_51,FLB,51.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_13,FLB,13.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-21,RI,-21.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_31,FLB,31.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_69,LOCA,69.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_76,LOCAC,76.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_73,FLB,73.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_64,LOCA,64.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_97,SLBIC,97.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_52,FLB,52.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_42,LOCA,42.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_77,LR,77.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_98,FLB,98.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_99,LR,99.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_80,LR,80.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_25,FLB,25.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_102,SGBTR,102.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_100,SGATR,100.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_69,FLB,69.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_79,SGBTR,79.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_96,LR,96.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_15,LOCA,15.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-10,RI,-10.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_19,SLBIC,19.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_14,LOCAC,14.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_83,LR,83.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_26,LOCAC,26.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_21,SLBIC,21.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_77,LOCA,77.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_99,SGATR,99.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_58,FLB,58.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_84,FLB,84.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_20,LOCAC,20.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_45,SLBIC,45.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_9,FLB,9.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-11,RI,-11.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-16,RI,-16.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_104,SGBTR,104.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_10,LOCA,10.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_72,SGATR,72.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_33,LOCAC,33.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_55,LOCA,55.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_22,LOCA,22.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_61,SLBIC,61.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_96,SGBTR,96.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_71,FLB,71.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_39,FLB,39.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_72,LOCA,72.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_38,LOCA,38.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_82,FLB,82.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_21,LOCAC,21.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_36,SLBIC,36.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_60,SGBTR,60.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_74,SGBTR,74.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_63,FLB,63.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_35,LOCA,35.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_45,LOCAC,45.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_30,SLBIC,30.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-28,RI,-28.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_52,SLBIC,52.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_71,LOCAC,71.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_46,LOCA,46.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_18,SLBIC,18.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_53,LOCAC,53.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_30,FLB,30.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_2,LOCAC,2.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_99,FLB,99.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_46,SLBIC,46.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_75,SGATR,75.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_32,LOCA,32.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_61,SGATR,61.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-5,RI,-5.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_46,FLB,46.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_98,SGATR,98.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,LR_76,LR,76.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20268993,20268993,RW_2,RW,2.0,% of rods withdrawn,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_35,SLBIC,35.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_92,SLBIC,92.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCAC_77,LOCAC,77.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_55,FLB,55.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_98,SLBIC,98.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_16,SLBIC,16.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_28,FLB,28.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGATR_78,SGATR,78.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_11,FLB,11.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_93,SLBIC,93.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SGBTR_57,SGBTR,57.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_93,FLB,93.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-9,RI,-9.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_62,SLBIC,62.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,LOCA_62,LOCA,62.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20268993,20268993,RI_-14,RI,-14.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20268993,20268993,FLB_96,FLB,96.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20268993,20268993,SLBIC_44,SLBIC,44.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
