sample_id,accident_class,split,window_s,first_protection_s,protection_time_known,strict_pre_protection,sample_count,first_sample_s,last_sample_s,sample_points_s
RW_49,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_5,RW,train,60,105.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_50,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_51,RW,test,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_52,RW,validation,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_53,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_54,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_55,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_56,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_57,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_58,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_59,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_6,RW,train,60,104.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_60,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_61,RW,test,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_62,RW,validation,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_63,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_64,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_65,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_66,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_67,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_68,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_69,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_7,RW,train,60,104.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_70,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_71,RW,test,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_72,RW,validation,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_73,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_74,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_75,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_76,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_77,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_78,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_79,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_8,RW,train,60,103.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_80,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_81,RW,test,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_82,RW,validation,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_83,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_84,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_85,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_86,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_87,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_88,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_89,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_9,RW,train,60,103.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_90,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_91,RW,test,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_92,RW,validation,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_93,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_94,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_95,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_96,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_97,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_98,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
RW_99,RW,train,60,102.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_1,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_10,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_100,SGATR,train,60,695.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_11,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_12,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_13,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_14,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_15,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_16,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_17,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_18,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_19,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_2,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_20,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_21,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_22,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_23,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_24,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_25,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_26,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_27,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_28,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_29,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_3,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_30,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_31,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_32,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_33,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_34,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_35,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_36,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_37,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_38,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_39,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_4,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_40,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_41,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_42,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_43,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_44,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_45,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_46,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_47,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_48,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_49,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_5,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_50,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_51,SGATR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_52,SGATR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_53,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_54,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_55,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_56,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_57,SGATR,train,60,2483.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_58,SGATR,train,60,2344.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_59,SGATR,train,60,2220.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_6,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_60,SGATR,train,60,2107.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_61,SGATR,test,60,2007.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_62,SGATR,validation,60,1916.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_63,SGATR,train,60,1833.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_64,SGATR,train,60,1756.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_65,SGATR,train,60,1686.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_66,SGATR,train,60,1620.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_67,SGATR,train,60,1559.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_68,SGATR,train,60,1502.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_69,SGATR,train,60,1450.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_7,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_70,SGATR,train,60,1400.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_71,SGATR,test,60,1354.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_72,SGATR,validation,60,1311.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_73,SGATR,train,60,1270.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_74,SGATR,train,60,1232.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_75,SGATR,train,60,1196.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_76,SGATR,train,60,1162.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_77,SGATR,train,60,1129.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_78,SGATR,train,60,1099.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_79,SGATR,train,60,1070.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_8,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_80,SGATR,train,60,1043.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_81,SGATR,test,60,1017.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_82,SGATR,validation,60,992.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_83,SGATR,train,60,969.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_84,SGATR,train,60,947.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_85,SGATR,train,60,925.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_86,SGATR,train,60,905.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_87,SGATR,train,60,885.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_88,SGATR,train,60,867.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_89,SGATR,train,60,849.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_9,SGATR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_90,SGATR,train,60,832.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_91,SGATR,test,60,816.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_92,SGATR,validation,60,800.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_93,SGATR,train,60,785.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_94,SGATR,train,60,771.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_95,SGATR,train,60,757.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_96,SGATR,train,60,743.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_97,SGATR,train,60,731.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_98,SGATR,train,60,718.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGATR_99,SGATR,train,60,706.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_1,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_10,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_100,SGBTR,train,60,694.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_101,SGBTR,test,60,683.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_102,SGBTR,validation,60,673.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_103,SGBTR,train,60,662.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_104,SGBTR,train,60,652.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_105,SGBTR,train,60,643.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_106,SGBTR,train,60,633.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_107,SGBTR,train,60,624.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_108,SGBTR,train,60,616.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_109,SGBTR,train,60,607.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_11,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_110,SGBTR,train,60,599.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_12,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_13,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_14,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_15,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_16,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_17,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_18,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_19,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_2,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_20,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_21,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_22,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_23,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_24,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_25,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_26,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_27,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_28,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_29,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_3,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_30,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_31,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_32,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_33,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_34,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_35,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_36,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_37,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_38,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_39,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_4,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_40,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_41,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_42,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_43,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_44,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_45,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_46,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_47,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_48,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_49,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_5,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_50,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_51,SGBTR,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_52,SGBTR,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_53,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_54,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_55,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_56,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_57,SGBTR,train,60,2483.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_58,SGBTR,train,60,2344.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_59,SGBTR,train,60,2219.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_6,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_60,SGBTR,train,60,2107.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_61,SGBTR,test,60,2007.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_62,SGBTR,validation,60,1916.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_63,SGBTR,train,60,1832.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_64,SGBTR,train,60,1756.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_65,SGBTR,train,60,1685.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_66,SGBTR,train,60,1619.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_67,SGBTR,train,60,1559.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_68,SGBTR,train,60,1502.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_69,SGBTR,train,60,1449.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_7,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_70,SGBTR,train,60,1399.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_71,SGBTR,test,60,1353.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_72,SGBTR,validation,60,1310.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_73,SGBTR,train,60,1269.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_74,SGBTR,train,60,1231.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_75,SGBTR,train,60,1195.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_76,SGBTR,train,60,1161.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_77,SGBTR,train,60,1129.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_78,SGBTR,train,60,1098.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_79,SGBTR,train,60,1070.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_8,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_80,SGBTR,train,60,1042.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_81,SGBTR,test,60,1017.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_82,SGBTR,validation,60,992.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_83,SGBTR,train,60,968.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_84,SGBTR,train,60,946.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_85,SGBTR,train,60,925.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_86,SGBTR,train,60,905.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_87,SGBTR,train,60,885.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_88,SGBTR,train,60,866.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_89,SGBTR,train,60,849.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_9,SGBTR,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_90,SGBTR,train,60,832.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_91,SGBTR,test,60,815.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_92,SGBTR,validation,60,800.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_93,SGBTR,train,60,785.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_94,SGBTR,train,60,770.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_95,SGBTR,train,60,756.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_96,SGBTR,train,60,743.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_97,SGBTR,train,60,730.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_98,SGBTR,train,60,718.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SGBTR_99,SGBTR,train,60,706.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_1,SLBIC,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_10,SLBIC,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_100,SLBIC,train,60,205.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_101,SLBIC,test,60,204.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_11,SLBIC,test,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_12,SLBIC,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_13,SLBIC,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_14,SLBIC,train,60,5232.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_15,SLBIC,train,60,4386.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_16,SLBIC,train,60,3893.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_17,SLBIC,train,60,3672.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_18,SLBIC,train,60,3489.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_19,SLBIC,train,60,3348.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_2,SLBIC,validation,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_20,SLBIC,train,60,3314.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_21,SLBIC,test,60,3247.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_22,SLBIC,validation,60,3181.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_23,SLBIC,train,60,3053.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_24,SLBIC,train,60,2925.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_25,SLBIC,train,60,2739.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_26,SLBIC,train,60,463.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_27,SLBIC,train,60,450.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_28,SLBIC,train,60,438.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_29,SLBIC,train,60,427.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_3,SLBIC,train,60,,False,False,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_30,SLBIC,train,60,416.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_31,SLBIC,test,60,407.0,True,True,6,10.0,60.0,"10,20,30,40,50,60"
SLBIC_32,SLBIC,validation,60,397.5,True,True,6,10.0,60.0,"10,20,30,40,50,60"
